row_id,ring_id,date_first_seen,lat_birth,lon_birth,area_km2,date_last_seen,lat_death,lon_death,duplicate_ring_id_flag,duplicate_group_size,lifetime_days,birth_year,birth_month,death_year,death_month,delta_lat,delta_lon,radius_equiv_km,displacement_km,bearing_birth_to_death,birth_region,death_region,record_status
477,WE20030725W,2003-07-25,40.9,-64.58,2599.06,2003-08-25,39.65,-65.48,False,1,31.0,2003,7,2003.0,8.0,-1.25,-0.9000000000000057,28.762936094648666,158.5819870735063,209.07296667553817,,,complete
478,WE20030725X,2003-07-25,41.0,-61.34,28657.12,2003-12-31,40.53,-61.72,False,1,159.0,2003,7,2003.0,12.0,-0.46999999999999886,-0.37999999999999545,95.50834835528899,61.2817887744191,211.6059126633973,,,complete
479,WE20030801Y,2003-08-01,35.88,-74.81,3174.54,2003-08-25,35.92,-74.81,False,1,24.0,2003,8,2003.0,8.0,0.03999999999999915,0.0,31.788165503625574,4.447803209341747,0.0,,,complete
496,WE20030804p,2003-08-04,39.83,-64.86,11651.61,2003-08-25,39.5,65.0,False,1,21.0,2003,8,2003.0,8.0,-0.3299999999999983,129.86,60.90010388298133,9831.499043743126,36.33711540569652,,,complete
497,WE20030806q,2003-08-06,38.38,-65.29,6935.75,2003-08-25,39.0,74.5,False,1,19.0,2003,8,2003.0,8.0,0.6199999999999974,139.79000000000002,46.986357521085054,10482.744857970129,30.206448432147113,,,complete
480,WE20030808Z,2003-08-08,38.13,-70.4,6143.73,2003-08-15,38.07,-70.43,False,1,7.0,2003,8,2003.0,8.0,-0.060000000000002274,-0.030000000000001137,44.22227941935988,7.169573801247516,201.48728267743303,,,complete
481,WE20030808a,2003-08-08,39.63,-68.6,5251.64,2003-09-01,38.95,-69.29,False,1,24.0,2003,8,2003.0,9.0,-0.6799999999999997,-0.6900000000000119,40.8858035347019,96.14178515197302,218.36266943345683,,,complete
482,WE20030808b,2003-08-08,41.14,-65.06,6083.1,2003-10-27,41.41,-65.35,False,1,80.0,2003,8,2003.0,10.0,0.269999999999996,-0.28999999999999204,44.003532456436005,38.583556434759615,321.1843158985347,,,complete
483,WE20030825c,2003-08-25,39.43,-67.48,20862.24,2004-01-09,38.2,-71.39,False,1,137.0,2003,8,2004.0,1.0,-1.2299999999999969,-3.9099999999999966,81.4902278800282,365.28936537428535,249.24832817882196,,,complete
484,WE20030915d,2003-09-15,39.66,-64.52,34295.33,2003-10-27,38.57,-66.01,False,1,42.0,2003,9,2003.0,10.0,-1.0899999999999963,-1.490000000000009,104.48225968524773,176.67185925085815,227.15683088002208,,,complete
485,WE20030915e,2003-09-15,41.52,-56.37,8374.11,2003-09-29,41.27,-56.32,False,1,14.0,2003,9,2003.0,9.0,-0.25,0.04999999999999716,51.62908096209484,28.1099041651806,171.45080451183446,,,complete
486,WE20030922f,2003-09-22,39.58,-60.0,55026.78,2003-10-20,40.69,-61.74,False,1,28.0,2003,9,2003.0,10.0,1.1099999999999994,-1.740000000000002,132.34639427978567,192.64401093308686,310.4002586717571,,,complete
487,WE20030929g,2003-09-29,39.83,-67.48,9319.65,2003-11-17,39.53,-69.58,False,1,49.0,2003,9,2003.0,11.0,-0.29999999999999716,-2.0999999999999943,54.465922656031125,182.77942169684766,260.15608455348456,,,complete
488,WE20030929h,2003-09-29,41.25,-58.59,30391.56,2003-10-20,41.3,-58.88,False,1,21.0,2003,9,2003.0,10.0,0.04999999999999716,-0.28999999999999915,98.35615895584702,24.86451997672262,283.0162973723836,,,complete
489,WE20031013i,2003-10-13,42.45,-56.77,19124.32,2004-09-24,37.5,-74.01,False,1,347.0,2003,10,2004.0,9.0,-4.950000000000003,-17.240000000000002,78.02217711998551,1565.290323762664,255.17619443029622,,,complete
490,WE20031201j,2003-12-01,39.54,-63.92,74839.05,2004-03-24,39.43,-68.65,False,1,114.0,2003,12,2004.0,3.0,-0.10999999999999943,-4.730000000000004,154.34380288046236,406.0630720037923,269.7794073251015,,,complete
491,WE20031231k,2003-12-31,40.33,-63.51,16380.44,2004-03-10,38.89,-64.52,False,1,70.0,2003,12,2004.0,3.0,-1.4399999999999977,-1.009999999999998,72.20842050647842,181.99836612445088,208.70788033984513,,,complete
492,WE20031231l,2003-12-31,41.96,-63.55,9488.24,2004-01-23,41.76,-63.69,False,1,23.0,2003,12,2004.0,1.0,-0.20000000000000284,-0.14000000000000057,54.95635172102029,25.079841676044122,207.5817634588233,,,complete
498,WE20040109F,2004-01-09,35.98,-74.54,2785.63,2004-02-06,35.94,-74.88,False,1,28.0,2004,1,2004.0,2.0,-0.03999999999999915,-0.3399999999999892,29.777400293681666,30.922996825501457,261.83004516635646,,,complete
499,WE20040206G,2004-02-06,39.34,-59.98,33986.75,2004-03-10,38.98,-60.22,False,1,33.0,2004,2,2004.0,3.0,-0.36000000000000654,-0.240000000000002,104.01114615394327,45.06215009772955,207.41136537428207,,,complete
500,WE20040225H,2004-02-25,39.92,-67.54,7564.65,2004-04-07,40.02,-66.57,False,1,42.0,2004,2,2004.0,4.0,0.10000000000000142,0.9700000000000131,49.07038700194051,83.40535555367028,82.02724047336307,,,complete
501,WE20040317I,2004-03-17,39.93,-68.25,4982.36,2004-04-21,39.74,-68.36,False,1,35.0,2004,3,2004.0,4.0,-0.18999999999999773,-0.10999999999999943,39.823792442793184,23.12078340425115,204.00370869811837,,,complete
502,WE20040317J,2004-03-17,40.93,-60.81,5425.52,2004-05-05,40.75,-61.36,False,1,49.0,2004,3,2004.0,5.0,-0.17999999999999972,-0.5499999999999972,41.55714924881013,50.41137674490555,246.7870741550196,,,complete
503,WE20040324K,2004-03-24,39.14,-70.92,19632.82,2004-08-06,36.86,-74.1,False,1,135.0,2004,3,2004.0,8.0,-2.280000000000001,-3.1799999999999926,79.05264511492864,376.6682768568991,228.6905832762872,,,complete
504,WE20040407L,2004-04-07,41.67,-57.52,4772.12,2004-09-27,40.31,-58.33,False,1,173.0,2004,4,2004.0,9.0,-1.3599999999999994,-0.8099999999999952,38.97451698296454,165.80223567908953,204.47351552815795,,,complete
505,WE20040421O,2004-04-21,38.38,-71.74,4344.94,2004-06-04,37.33,-74.0,False,1,44.0,2004,4,2004.0,6.0,-1.0500000000000043,-2.260000000000005,37.18921022118377,230.2100204149006,240.22343933826147,,,complete
506,WE20040421P,2004-04-21,38.38,-68.23,13175.17,2004-04-28,38.38,-68.15,False,1,7.0,2004,4,2004.0,4.0,0.0,0.0799999999999983,64.75945385155818,6.973356664676955,89.97516503024826,,,complete
507,WE20040421Q,2004-04-21,41.88,-60.59,6901.81,2004-06-11,40.92,-60.18,False,1,51.0,2004,4,2004.0,6.0,-0.9600000000000009,0.4100000000000037,46.87125297623425,112.0908573275068,162.10078335828655,,,complete
508,WE20040421R,2004-04-21,39.58,-68.69,5071.25,2004-10-08,36.91,-74.47,False,1,170.0,2004,4,2004.0,10.0,-2.6700000000000017,-5.780000000000001,40.1774689385674,585.4193603258198,241.35081691276105,,,complete
509,WE20040430S,2004-04-30,39.27,-67.09,2509.53,2004-05-14,38.97,-67.49,False,1,14.0,2004,4,2004.0,5.0,-0.30000000000000426,-0.3999999999999915,28.263195301925936,47.99509908133174,226.09603776231305,,,complete
510,WE20040505T,2004-05-05,38.0,-70.66,4439.75,2004-05-21,38.48,-69.95,False,1,16.0,2004,5,2004.0,5.0,0.4799999999999969,0.7099999999999937,37.59276948010727,81.81485250713435,49.06041280612993,,,complete
533,WE20040514q,2004-05-14,40.75,-61.18,37139.18,2004-06-11,40.93,-60.29,False,1,28.0,2004,5,2004.0,6.0,0.17999999999999972,0.8900000000000006,108.72795481732983,77.49858061238366,74.74226782835319,,,complete
511,WE20040521U,2004-05-21,41.49,-56.43,6459.7,2004-07-26,41.27,-56.46,False,1,66.0,2004,5,2004.0,7.0,-0.21999999999999886,-0.030000000000001137,45.345191275166464,24.590637895368122,185.8520551295329,,,complete
512,WE20040528V,2004-05-28,38.56,-70.89,10877.5,2004-06-21,38.34,-72.27,False,1,24.0,2004,5,2004.0,6.0,-0.21999999999999886,-1.3799999999999955,58.842295901538236,122.63720428272931,258.92355603447083,,,complete
513,WE20040604W,2004-06-04,36.38,-75.0,7402.2,2004-06-11,36.51,-75.08,False,1,7.0,2004,6,2004.0,6.0,0.12999999999999545,-0.0799999999999983,48.54063699118148,16.129595881658155,333.68685728042664,,,complete
514,WE20040604X,2004-06-04,39.23,-63.04,91598.23,2004-11-22,39.23,-68.14,False,1,171.0,2004,6,2004.0,11.0,0.0,-5.100000000000001,170.7531029467303,439.22131655218243,271.6133483017179,,,complete
515,WE20040611Y,2004-06-11,36.08,-74.26,2463.31,2004-06-21,36.15,-74.28,False,1,10.0,2004,6,2004.0,6.0,0.07000000000000028,-0.01999999999999602,28.00171290716683,7.988296092239734,347.0090491995592,,,complete
516,WE20040621Z,2004-06-21,35.78,-75.0,2481.68,2004-07-12,35.96,-74.92,False,1,21.0,2004,6,2004.0,7.0,0.17999999999999972,0.0799999999999983,28.105929594030325,21.273640220144653,19.783305991738416,,,complete
517,WE20040621a,2004-06-21,39.78,-65.74,27635.1,2005-01-17,37.08,-74.37,False,1,210.0,2004,6,2005.0,1.0,-2.700000000000003,-8.63000000000001,93.78979441110677,809.0239213883692,250.95422584731745,,,complete
518,WE20040705b,2004-07-05,39.65,-68.24,6521.55,2004-07-12,39.62,-68.27,False,1,7.0,2004,7,2004.0,7.0,-0.030000000000001137,-0.030000000000001137,45.56175850690906,4.210435808357239,217.6102903524294,,,complete
519,WE20040712c,2004-07-12,37.86,-72.56,4111.42,2004-08-06,37.37,-73.17,False,1,25.0,2004,7,2004.0,8.0,-0.490000000000002,-0.6099999999999994,36.17603671290929,76.52101858679423,224.78613848050645,,,complete
520,WE20040712d,2004-07-12,39.56,-70.13,4220.38,2004-07-26,39.72,-70.53,False,1,14.0,2004,7,2004.0,7.0,0.1599999999999966,-0.4000000000000057,36.652267016548194,38.59613472014661,297.57641646911,,,complete
521,WE20040719e,2004-07-19,38.74,-69.4,8972.69,2004-11-05,41.33,-61.44,False,1,109.0,2004,7,2004.0,11.0,2.5899999999999963,7.960000000000008,53.44245440342759,735.970563179194,64.44781565877747,,,complete
522,WE20040806f,2004-08-06,39.95,-61.14,53141.24,2004-08-13,40.08,-61.35,False,1,7.0,2004,8,2004.0,8.0,0.12999999999999545,-0.21000000000000085,130.05914829824738,22.995488140050952,309.01563027169766,,,complete
523,WE20040806g,2004-08-06,43.82,-55.53,3302.5,2004-09-17,43.42,-55.61,False,1,42.0,2004,8,2004.0,9.0,-0.3999999999999986,-0.0799999999999983,32.422498347936866,44.94180471323669,188.26600322192783,,,complete
524,WE20040903h,2004-09-03,41.59,-57.51,17250.39,2004-09-10,41.64,-57.65,False,1,7.0,2004,9,2004.0,9.0,0.04999999999999716,-0.14000000000000057,74.10107743836119,12.89827405945549,295.580454697645,,,complete
525,WE20040910i,2004-09-10,41.99,-55.91,24977.67,2005-02-07,41.98,-58.47,False,1,150.0,2004,9,2005.0,2.0,-0.010000000000005116,-2.5600000000000023,89.16635741599117,211.58806728355322,270.55527239251415,,,complete
526,WE20041001j,2004-10-01,41.19,-63.67,25612.1,2004-12-06,41.18,-65.27,False,1,66.0,2004,10,2004.0,12.0,-0.00999999999999801,-1.5999999999999943,90.29166426602106,133.89714333173092,270.05103186728127,,,complete
527,WE20041001k,2004-10-01,42.7,-59.28,7936.28,2004-10-08,42.69,-59.33,False,1,7.0,2004,10,2004.0,10.0,-0.010000000000005116,-0.04999999999999716,50.26128115679796,4.2348629383300365,254.79430211388774,,,complete
528,WE20041105l,2004-11-05,40.24,-66.62,12516.05,2005-06-24,36.04,-74.41,False,1,231.0,2004,11,2005.0,6.0,-4.200000000000003,-7.789999999999992,63.118796336516375,825.4577587368152,238.02573070737225,,,complete
529,WE20041115m,2004-11-15,40.15,-62.59,8268.62,2004-11-22,40.16,-62.59,False,1,7.0,2004,11,2004.0,11.0,0.00999999999999801,0.0,51.30286045725926,1.1119508023352598,0.0,,,complete
530,WE20041206n,2004-12-06,38.82,-70.18,15814.53,2005-01-17,38.55,-71.41,False,1,42.0,2004,12,2005.0,1.0,-0.2700000000000031,-1.2299999999999898,70.95013209536782,110.90181406401052,254.67839096526086,,,complete
531,WE20041213o,2004-12-13,40.76,-58.55,16012.09,2005-05-09,40.64,-62.44,False,1,147.0,2004,12,2005.0,5.0,-0.11999999999999744,-3.8900000000000006,71.39192213034057,328.1745429008239,268.9394386781504,,,complete
532,WE20041227p,2004-12-27,39.27,-63.53,51830.77,2005-06-20,38.29,-72.38,False,1,175.0,2004,12,2005.0,6.0,-0.980000000000004,-8.849999999999994,128.4455001139325,774.520467810886,264.7062725742435,,,complete
534,WE20050103A,2005-01-03,37.27,-74.31,1680.55,2005-01-10,37.38,-74.28,False,1,7.0,2005,1,2005.0,1.0,0.10999999999999943,0.030000000000001137,23.12867655587257,12.515805823716637,12.22744047313995,,,complete
535,WE20050307H,2005-03-07,37.55,-73.62,2252.12,2005-03-28,37.03,-74.16,False,1,21.0,2005,3,2005.0,3.0,-0.519999999999996,-0.539999999999992,26.774466584270893,75.00214687740869,219.7266698166502,,,complete
536,WE20050321I,2005-03-21,39.27,-65.01,17969.2,2005-05-02,40.34,-67.57,False,1,42.0,2005,3,2005.0,5.0,1.0700000000000003,-2.559999999999988,75.6291875324188,248.93924571787073,299.36442636533224,,,complete
537,WE20050404J,2005-04-04,41.69,-56.82,8953.59,2005-04-25,41.42,-56.51,False,1,21.0,2005,4,2005.0,4.0,-0.269999999999996,0.3100000000000023,53.38554311643112,39.58199032986986,139.22852736880134,,,complete
538,WE20050418K,2005-04-18,40.85,-62.88,21183.69,2005-05-16,42.27,-62.55,False,1,28.0,2005,4,2005.0,5.0,1.4200000000000017,0.3300000000000054,82.11563768767009,160.26609930730467,9.755426049360153,,,complete
539,WE20050502L,2005-05-02,37.66,-71.06,17358.03,2005-07-06,36.75,-72.1,False,1,65.0,2005,5,2005.0,7.0,-0.9099999999999966,-1.039999999999992,74.33190804543379,136.8284571117296,222.62585572796405,,,complete
540,WE20050502M,2005-05-02,39.71,-69.51,4299.1,2005-05-16,39.7,-69.82,False,1,14.0,2005,5,2005.0,5.0,-0.00999999999999801,-0.30999999999998806,36.99251318432872,26.54293458225251,267.6980585726543,,,complete
541,WE20050502N,2005-05-02,40.48,-66.75,5285.83,2005-05-16,40.56,-66.56,False,1,14.0,2005,5,2005.0,5.0,0.0800000000000054,0.18999999999999773,41.01867800998548,18.359373998326475,60.95684636764554,,,complete
542,WE20050502O,2005-05-02,41.62,-58.7,8158.14,2005-06-20,41.69,-57.58,False,1,49.0,2005,5,2005.0,6.0,0.07000000000000028,1.1200000000000045,50.95896991572171,93.37454312301283,84.84628258452966,,,complete
543,WE20050509P,2005-05-09,38.96,-72.11,9381.64,2005-06-13,37.59,-73.7,False,1,35.0,2005,5,2005.0,6.0,-1.3699999999999974,-1.5900000000000034,54.646763496270275,206.07759429559295,222.83206345428457,,,complete
544,WE20050516Q,2005-05-16,40.31,-64.28,25393.18,2005-10-05,38.61,-67.14,False,1,142.0,2005,5,2005.0,10.0,-1.7000000000000028,-2.8599999999999994,89.90495111863702,309.83909102542253,233.32358886271317,,,complete
545,WE20050516R,2005-05-16,41.96,-63.39,7223.36,2005-07-06,40.85,-63.51,False,1,51.0,2005,5,2005.0,7.0,-1.1099999999999994,-0.11999999999999744,47.95067152256104,123.83160153774591,184.6755501424818,,,complete
546,WE20050516S,2005-05-16,41.27,-61.73,6106.27,2005-05-30,41.55,-61.01,False,1,14.0,2005,5,2005.0,5.0,0.27999999999999403,0.7199999999999989,44.08725562685316,67.63668643640621,62.35449791436304,,,complete
547,WE20050523T,2005-05-23,38.67,-70.21,9547.9,2005-06-06,38.69,-70.37,False,1,14.0,2005,5,2005.0,6.0,0.01999999999999602,-0.1600000000000108,55.12885779965167,14.065605955324635,279.14715453030146,,,complete
548,WE20050523U,2005-05-23,39.35,-67.52,40438.58,2005-11-07,39.62,-71.03,False,1,168.0,2005,5,2005.0,11.0,0.269999999999996,-3.510000000000005,113.45483593586532,302.698651863055,276.8061736165288,,,complete
549,WE20050606V,2005-06-06,41.1,-58.97,33827.2,2005-06-13,41.27,-59.28,False,1,7.0,2005,6,2005.0,6.0,0.1700000000000017,-0.3100000000000023,103.76672001136166,32.09854869810075,306.18165542696977,,,complete
550,WE20050606W,2005-06-06,39.63,-70.52,7459.78,2005-08-24,38.2,-72.66,False,1,79.0,2005,6,2005.0,8.0,-1.4299999999999997,-2.1400000000000006,48.72906445599092,244.04386946931015,230.01984512862737,,,complete
551,WE20050606X,2005-06-06,39.69,-63.11,15648.49,2005-06-13,39.69,-62.99,False,1,7.0,2005,6,2005.0,6.0,0.0,0.11999999999999744,70.57668928795249,10.267900112407238,89.96168198037344,,,complete
552,WE20050606Y,2005-06-06,41.11,-58.93,32087.08,2005-08-31,41.04,-58.98,False,1,86.0,2005,6,2005.0,8.0,-0.07000000000000028,-0.04999999999999716,101.06252907368876,8.840340723684717,208.31731186561606,,,complete
553,WE20050613Z,2005-06-13,40.89,-55.58,9547.44,2005-07-20,40.82,-56.76,False,1,37.0,2005,6,2005.0,7.0,-0.07000000000000028,-1.1799999999999997,55.12752978092317,99.5471233377939,265.90157483813164,,,complete
554,WE20050624a,2005-06-24,41.42,-65.06,3193.97,2005-10-24,40.97,-65.55,False,1,122.0,2005,6,2005.0,10.0,-0.45000000000000284,-0.4899999999999949,31.885297978448342,64.6889249934728,219.49138722990168,,,complete
555,WE20050706b,2005-07-06,38.37,-70.33,7917.27,2005-09-28,37.83,-72.38,False,1,84.0,2005,7,2005.0,9.0,-0.5399999999999991,-2.049999999999997,50.20104891918435,189.15939960564842,252.1272212362848,,,complete
556,WE20050713c,2005-07-13,37.96,-72.85,4746.67,2005-10-17,37.69,-73.81,False,1,96.0,2005,7,2005.0,10.0,-0.2700000000000031,-0.960000000000008,38.87045134098669,89.50331750961227,250.69585488990074,,,complete
557,WE20050720d,2005-07-20,39.69,-69.94,6753.36,2005-08-24,39.31,-71.5,False,1,35.0,2005,7,2005.0,8.0,-0.37999999999999545,-1.5600000000000023,46.36443953029266,140.35814680365826,252.97712116896236,,,complete
558,WE20050720e,2005-07-20,41.5,-60.5,7971.38,2005-08-31,42.08,-58.82,False,1,42.0,2005,7,2005.0,8.0,0.5799999999999983,1.6799999999999997,50.3723044988786,153.48542733877972,64.59588879549324,,,complete
559,WE20050727f,2005-07-27,40.86,-63.55,9177.05,2005-08-24,41.43,-63.71,False,1,28.0,2005,7,2005.0,8.0,0.5700000000000003,-0.1600000000000037,54.0476247489467,64.78168869950893,348.1170097240205,,,complete
560,WE20050729g,2005-07-29,41.67,-57.85,13881.03,2005-08-10,41.64,-57.9,False,1,12.0,2005,7,2005.0,8.0,-0.030000000000001137,-0.04999999999999716,66.4715659467549,5.3276504575783035,231.2507467937581,,,complete
561,WE20050803h,2005-08-03,39.18,-64.59,17526.75,2005-08-31,40.0,-65.3,False,1,28.0,2005,8,2005.0,8.0,0.8200000000000003,-0.7099999999999937,74.69228740420093,109.61312610458728,326.51255923376334,,,complete
562,WE20050824i,2005-08-24,42.18,-62.66,13953.85,2005-09-14,42.19,-62.55,False,1,21.0,2005,8,2005.0,9.0,0.00999999999999801,0.10999999999999943,66.6456930740891,9.13122742400499,82.96854264126432,,,complete
563,WE20050824j,2005-08-24,41.62,-55.38,13792.95,2005-09-28,42.07,-54.98,False,1,35.0,2005,8,2005.0,9.0,0.45000000000000284,0.4000000000000057,66.26033764356107,60.013511270581084,33.37847141491892,,,complete
564,WE20050831k,2005-08-31,43.31,-57.34,7613.79,2006-05-03,40.54,-62.97,False,1,245.0,2005,8,2006.0,5.0,-2.770000000000003,-5.6299999999999955,49.22950973072232,558.2084878017187,238.43008833974505,,,complete
565,WE20050907l,2005-09-07,40.51,-61.59,41643.81,2005-11-14,41.1,-64.17,False,1,68.0,2005,9,2005.0,11.0,0.5900000000000034,-2.5799999999999983,115.13312477892453,226.83618128289706,287.6506831117538,,,complete
566,WE20050907m,2005-09-07,41.18,-58.36,45157.07,2005-09-21,41.07,-58.93,False,1,14.0,2005,9,2005.0,9.0,-0.10999999999999943,-0.5700000000000003,119.89137505297647,49.28535376784628,255.81797012756496,,,complete
567,WE20050921n,2005-09-21,39.84,-66.57,10345.58,2005-12-19,39.48,-67.05,False,1,89.0,2005,9,2005.0,12.0,-0.36000000000000654,-0.480000000000004,57.385541666044254,57.36497813017401,225.90148575611383,,,complete
568,WE20050928o,2005-09-28,41.71,-61.64,18088.76,2005-11-07,41.68,-61.5,False,1,40.0,2005,9,2005.0,11.0,-0.030000000000001137,0.14000000000000057,75.88037385784222,12.093240706330633,105.96576805684191,,,complete
569,WE20051012p,2005-10-12,41.46,-56.25,8549.82,2005-11-07,41.45,-56.31,False,1,26.0,2005,10,2005.0,11.0,-0.00999999999999801,-0.060000000000002274,52.16792339255893,5.122426557867395,257.482570185639,,,complete
570,WE20051028q,2005-10-28,42.83,-60.21,8115.59,2005-11-30,42.11,-60.31,False,1,33.0,2005,10,2005.0,11.0,-0.7199999999999989,-0.10000000000000142,50.82590411605395,80.47948880237871,185.88327346055797,,,complete
571,WE20051107r,2005-11-07,39.39,-68.47,14721.9,2006-03-17,36.18,-74.47,False,1,130.0,2005,11,2006.0,3.0,-3.210000000000001,-6.0,68.45528696462493,636.4928915236878,237.7718316408491,,,complete
572,WE20051107s,2005-11-07,40.72,-60.19,31089.42,2006-04-12,39.74,-70.95,False,1,156.0,2005,11,2006.0,4.0,-0.9799999999999969,-10.760000000000005,99.47899145910188,919.3313576499786,266.697651903857,,,complete
573,WE20051114t,2005-11-14,40.69,-57.31,17414.59,2005-11-28,40.88,-57.34,False,1,14.0,2005,11,2005.0,11.0,0.19000000000000483,-0.030000000000001137,74.45291237310586,21.277511694867176,353.1922965810792,,,complete
574,WE20051128u,2005-11-28,39.47,-64.89,37215.53,2006-03-10,38.47,-69.54,False,1,102.0,2005,11,2006.0,3.0,-1.0,-4.650000000000006,108.83965783927036,417.03768736376503,256.00930982782126,,,complete
575,WE20060130E,2006-01-30,40.58,-59.02,17859.95,2006-02-13,40.42,-59.05,False,1,14.0,2006,1,2006.0,2.0,-0.1599999999999966,-0.02999999999999403,75.39893004378904,17.971132153971837,188.12406677180653,,,complete
576,WE20060220F,2006-02-20,42.03,-56.53,10050.86,2006-04-12,41.79,-56.64,False,1,51.0,2006,2,2006.0,4.0,-0.240000000000002,-0.10999999999999943,56.562249801870635,28.196507677420012,198.87071916843712,,,complete
577,WE20060303G,2006-03-03,39.75,-64.48,30906.61,2006-05-24,38.69,-66.14,False,1,82.0,2006,3,2006.0,5.0,-1.0600000000000023,-1.6599999999999966,99.18608527120529,185.30970056041411,231.03069233259018,,,complete
578,WE20060329H,2006-03-29,39.95,-57.6,53764.42,2006-05-10,41.38,-58.46,False,1,42.0,2006,3,2006.0,5.0,1.4299999999999997,-0.8599999999999994,130.81951846317705,174.76989070301994,335.7577177464147,,,complete
579,WE20060405I,2006-04-05,38.03,-71.38,9725.41,2006-05-03,37.61,-72.71,False,1,28.0,2006,4,2006.0,5.0,-0.4200000000000017,-1.3299999999999983,55.63896251900012,125.81138051860333,248.61899171160528,,,complete
580,WE20060412J,2006-04-12,38.64,-67.46,45581.15,2006-05-31,39.49,-69.24,False,1,49.0,2006,4,2006.0,5.0,0.8500000000000014,-1.7800000000000011,120.45302266288834,180.41009180427716,302.1513625498778,,,complete
581,WE20060419K,2006-04-19,39.89,-67.13,10221.05,2006-05-24,39.22,-67.63,False,1,35.0,2006,4,2006.0,5.0,-0.6700000000000017,-0.5,57.03912045411319,85.95242793386893,210.07491048250753,,,complete
582,WE20060419L,2006-04-19,40.54,-60.52,7436.69,2006-06-21,40.56,-60.92,False,1,63.0,2006,4,2006.0,6.0,0.020000000000003126,-0.3999999999999986,48.65359131127048,33.86920176371378,273.89483780483937,,,complete
583,WE20060503M,2006-05-03,40.28,-64.81,6662.06,2006-05-31,40.88,-65.26,False,1,28.0,2006,5,2006.0,5.0,0.6000000000000014,-0.45000000000000284,46.04996808196054,76.78147064853677,330.4792583106108,,,complete
584,WE20060517N,2006-05-17,42.16,-56.43,22004.83,2006-10-18,41.37,-63.14,False,1,154.0,2006,5,2006.0,10.0,-0.7899999999999991,-6.710000000000001,83.69202430813621,563.2535148623048,263.2764129921099,,,complete
585,WE20060531O,2006-05-31,37.04,-74.18,7348.99,2006-06-28,36.39,-74.39,False,1,28.0,2006,5,2006.0,6.0,-0.6499999999999986,-0.20999999999999375,48.36585748713462,74.6613105159748,194.5825750452577,,,complete
586,WE20060531P,2006-05-31,38.17,-73.31,3224.41,2006-08-21,36.13,-74.52,False,1,82.0,2006,5,2006.0,8.0,-2.039999999999999,-1.2099999999999937,32.036878438915934,250.90358466358919,205.67053490775368,,,complete
587,WE20060531Q,2006-05-31,39.8,-71.3,5240.96,2006-09-20,37.68,-73.87,False,1,112.0,2006,5,2006.0,9.0,-2.1199999999999974,-2.5700000000000074,40.844208660393946,324.3991152072428,224.2079237282552,,,complete
588,WE20060607R,2006-06-07,39.54,-65.85,32378.28,2006-07-12,40.03,-66.71,False,1,35.0,2006,6,2006.0,7.0,0.490000000000002,-0.8599999999999994,101.5200798937181,91.48016340546346,306.8296250253786,,,complete
589,WE20060607S,2006-06-07,40.3,-63.66,30136.56,2006-07-21,41.18,-62.51,False,1,44.0,2006,6,2006.0,7.0,0.8800000000000026,1.1499999999999986,97.94266171373422,137.70056145684242,44.342346591820046,,,complete
590,WE20060614T,2006-06-14,42.5,-55.5,8055.85,2006-06-28,42.31,-55.66,False,1,14.0,2006,6,2006.0,6.0,-0.18999999999999773,-0.1599999999999966,50.63849026791468,24.87834882359835,211.92763973406832,,,complete
591,WE20060621U,2006-06-21,41.22,-63.72,14509.87,2006-08-21,40.34,-64.5,False,1,61.0,2006,6,2006.0,8.0,-0.8799999999999955,-0.7800000000000011,67.96054052346553,117.84706602598483,214.123936032332,,,complete
592,WE20060621V,2006-06-21,40.91,-58.98,33587.3,2006-06-28,41.04,-59.1,False,1,7.0,2006,6,2006.0,6.0,0.13000000000000256,-0.12000000000000455,103.39811236294807,17.619510534160582,325.1659483798597,,,complete
593,WE20060628W,2006-06-28,40.79,-56.79,11368.48,2006-09-20,41.45,-58.18,False,1,84.0,2006,6,2006.0,9.0,0.6600000000000037,-1.3900000000000006,60.1556279568479,137.6317842530998,302.67856183499345,,,complete
594,WE20060705X,2006-07-05,41.4,-65.12,11060.02,2006-09-06,40.64,-66.38,False,1,63.0,2006,7,2006.0,9.0,-0.759999999999998,-1.259999999999991,59.33391700697375,135.33257959069434,231.77400633459476,,,complete
595,WE20060721Y,2006-07-21,39.63,-70.74,2643.82,2006-09-13,38.62,-72.37,False,1,54.0,2006,7,2006.0,9.0,-1.0100000000000051,-1.6300000000000097,29.00955089777209,179.94756379587017,231.90114271210052,,,complete
596,WE20060728Z,2006-07-28,41.67,-60.87,7639.46,2006-08-04,41.66,-60.8,False,1,7.0,2006,7,2006.0,8.0,-0.010000000000005116,0.07000000000000028,49.31242889075351,5.920100671310134,100.80268983924913,,,complete
597,WE20060811a,2006-08-11,42.1,-60.53,9558.27,2006-08-21,42.21,-60.51,False,1,10.0,2006,8,2006.0,8.0,0.10999999999999943,0.020000000000003126,55.158787475922104,12.342067353516812,7.669786874857039,,,complete
598,WE20060830b,2006-08-30,39.75,-68.68,10854.46,2006-10-04,39.87,-68.4,False,1,35.0,2006,8,2006.0,10.0,0.11999999999999744,0.28000000000000114,58.77994494031539,27.387147718038147,60.752793815715165,,,complete
